Date,Crop,Mandi,Modal_Price
2024-02-10,Onion,Mumbai,2830
2024-02-11,Onion,Mumbai,2828
2024-02-12,Onion,Mumbai,2848
2024-02-13,Onion,Mumbai,2844
2024-02-14,Onion,Mumbai,2833
2024-02-15,Onion,Mumbai,2849
2024-02-16,Onion,Mumbai,2834
2024-02-17,Onion,Mumbai,2843
2024-02-18,Onion,Mumbai,2866
2024-02-19,Onion,Mumbai,2859
2024-02-20,Onion,Mumbai,2861
2024-02-21,Onion,Mumbai,2878
2024-02-22,Onion,Mumbai,2860
2024-02-23,Onion,Mumbai,2854
2024-02-24,Onion,Mumbai,2834
2024-02-25,Onion,Mumbai,2835
2024-02-26,Onion,Mumbai,2829
2024-02-27,Onion,Mumbai,2828
2024-02-28,Onion,Mumbai,2844
2024-02-29,Onion,Mumbai,2865
2024-03-01,Onion,Mumbai,2881
2024-03-02,Onion,Mumbai,2869
2024-03-03,Onion,Mumbai,2884
2024-03-04,Onion,Mumbai,2885
2024-03-05,Onion,Mumbai,2871
2024-03-06,Onion,Mumbai,2860
2024-03-07,Onion,Mumbai,2870
2024-03-08,Onion,Mumbai,2875
2024-03-09,Onion,Mumbai,2867
2024-03-10,Onion,Mumbai,2865
2024-03-11,Onion,Mumbai,2874
2024-03-12,Onion,Mumbai,2893
2024-03-13,Onion,Mumbai,2914
2024-03-14,Onion,Mumbai,2908
2024-03-15,Onion,Mumbai,2916
2024-03-16,Onion,Mumbai,2918
2024-03-17,Onion,Mumbai,2901
2024-03-18,Onion,Mumbai,2895
2024-03-19,Onion,Mumbai,2898
2024-03-20,Onion,Mumbai,2918
2024-03-21,Onion,Mumbai,2917
2024-03-22,Onion,Mumbai,2909
2024-03-23,Onion,Mumbai,2933
2024-03-24,Onion,Mumbai,2940
2024-03-25,Onion,Mumbai,2940
2024-03-26,Onion,Mumbai,2951
2024-03-27,Onion,Mumbai,2955
2024-03-28,Onion,Mumbai,2972
2024-03-29,Onion,Mumbai,2975
2024-03-30,Onion,Mumbai,2984
2024-03-31,Onion,Mumbai,2971
2024-04-01,Onion,Mumbai,2955
2024-04-02,Onion,Mumbai,2961
2024-04-03,Onion,Mumbai,2961
2024-04-04,Onion,Mumbai,2943
2024-04-05,Onion,Mumbai,2947
2024-04-06,Onion,Mumbai,2972
2024-04-07,Onion,Mumbai,2993
2024-04-08,Onion,Mumbai,2989
2024-04-09,Onion,Mumbai,2997
2024-04-10,Onion,Mumbai,2991
2024-04-11,Onion,Mumbai,2985
2024-04-12,Onion,Mumbai,2982
2024-04-13,Onion,Mumbai,2972
2024-04-14,Onion,Mumbai,2971
2024-04-15,Onion,Mumbai,2993
2024-04-16,Onion,Mumbai,3003
2024-04-17,Onion,Mumbai,2990
2024-04-18,Onion,Mumbai,2995
2024-04-19,Onion,Mumbai,3003
2024-04-20,Onion,Mumbai,3014
2024-04-21,Onion,Mumbai,3007
2024-04-22,Onion,Mumbai,3031
2024-04-23,Onion,Mumbai,3025
2024-04-24,Onion,Mumbai,3041
2024-04-25,Onion,Mumbai,3038
2024-04-26,Onion,Mumbai,3046
2024-04-27,Onion,Mumbai,3038
2024-04-28,Onion,Mumbai,3035
2024-04-29,Onion,Mumbai,3036
2024-04-30,Onion,Mumbai,3053
2024-05-01,Onion,Mumbai,3059
2024-05-02,Onion,Mumbai,3083
2024-05-03,Onion,Mumbai,3065
2024-05-04,Onion,Mumbai,3047
2024-05-05,Onion,Mumbai,3067
2024-05-06,Onion,Mumbai,3074
2024-05-07,Onion,Mumbai,3097
2024-05-08,Onion,Mumbai,3114
2024-05-09,Onion,Mumbai,3101
2024-05-10,Onion,Mumbai,3113
2024-05-11,Onion,Mumbai,3108
2024-05-12,Onion,Mumbai,3125
2024-05-13,Onion,Mumbai,3130
2024-05-14,Onion,Mumbai,3139
2024-05-15,Onion,Mumbai,3122
2024-05-16,Onion,Mumbai,3113
2024-05-17,Onion,Mumbai,3129
2024-05-18,Onion,Mumbai,3144
2024-05-19,Onion,Mumbai,3128
2024-05-20,Onion,Mumbai,3113
2024-05-21,Onion,Mumbai,3124
2024-05-22,Onion,Mumbai,3108
2024-05-23,Onion,Mumbai,3116
2024-05-24,Onion,Mumbai,3126
2024-05-25,Onion,Mumbai,3140
2024-05-26,Onion,Mumbai,3132
2024-05-27,Onion,Mumbai,3134
2024-05-28,Onion,Mumbai,3129
2024-05-29,Onion,Mumbai,3126
2024-05-30,Onion,Mumbai,3118
2024-05-31,Onion,Mumbai,3100
2024-06-01,Onion,Mumbai,3106
2024-06-02,Onion,Mumbai,3089
2024-06-03,Onion,Mumbai,3109
2024-06-04,Onion,Mumbai,3108
2024-06-05,Onion,Mumbai,3132
2024-06-06,Onion,Mumbai,3150
2024-06-07,Onion,Mumbai,3130
2024-06-08,Onion,Mumbai,3143
2024-06-09,Onion,Mumbai,3168
2024-06-10,Onion,Mumbai,3173
2024-06-11,Onion,Mumbai,3170
2024-06-12,Onion,Mumbai,3154
2024-06-13,Onion,Mumbai,3169
2024-06-14,Onion,Mumbai,3170
2024-06-15,Onion,Mumbai,3163
2024-06-16,Onion,Mumbai,3178
2024-06-17,Onion,Mumbai,3182
2024-06-18,Onion,Mumbai,3168
2024-06-19,Onion,Mumbai,3193
2024-06-20,Onion,Mumbai,3179
2024-06-21,Onion,Mumbai,3165
2024-06-22,Onion,Mumbai,3150
2024-06-23,Onion,Mumbai,3144
2024-06-24,Onion,Mumbai,3159
2024-06-25,Onion,Mumbai,3158
2024-06-26,Onion,Mumbai,3162
2024-06-27,Onion,Mumbai,3171
2024-06-28,Onion,Mumbai,3187
2024-06-29,Onion,Mumbai,3190
2024-06-30,Onion,Mumbai,3177
2024-07-01,Onion,Mumbai,3184
2024-07-02,Onion,Mumbai,3173
2024-07-03,Onion,Mumbai,3161
2024-07-04,Onion,Mumbai,3149
2024-07-05,Onion,Mumbai,3169
2024-07-06,Onion,Mumbai,3156
2024-07-07,Onion,Mumbai,3141
2024-07-08,Onion,Mumbai,3164
2024-07-09,Onion,Mumbai,3183
2024-07-10,Onion,Mumbai,3182
2024-07-11,Onion,Mumbai,3186
2024-07-12,Onion,Mumbai,3203
2024-07-13,Onion,Mumbai,3208
2024-07-14,Onion,Mumbai,3215
2024-07-15,Onion,Mumbai,3216
2024-07-16,Onion,Mumbai,3201
2024-07-17,Onion,Mumbai,3198
2024-07-18,Onion,Mumbai,3189
2024-07-19,Onion,Mumbai,3190
2024-07-20,Onion,Mumbai,3186
2024-07-21,Onion,Mumbai,3196
2024-07-22,Onion,Mumbai,3194
2024-07-23,Onion,Mumbai,3206
2024-07-24,Onion,Mumbai,3225
2024-07-25,Onion,Mumbai,3232
2024-07-26,Onion,Mumbai,3239
2024-07-27,Onion,Mumbai,3254
2024-07-28,Onion,Mumbai,3263
2024-07-29,Onion,Mumbai,3268
2024-07-30,Onion,Mumbai,3273
2024-07-31,Onion,Mumbai,3262
2024-08-01,Onion,Mumbai,3283
2024-08-02,Onion,Mumbai,3286
2024-08-03,Onion,Mumbai,3271
2024-08-04,Onion,Mumbai,3279
2024-08-05,Onion,Mumbai,3282
2024-08-06,Onion,Mumbai,3288
2024-08-07,Onion,Mumbai,3299
2024-08-08,Onion,Mumbai,3288
2024-08-09,Onion,Mumbai,3274
2024-08-10,Onion,Mumbai,3280
2024-08-11,Onion,Mumbai,3304
2024-08-12,Onion,Mumbai,3289
2024-08-13,Onion,Mumbai,3309
2024-08-14,Onion,Mumbai,3310
2024-08-15,Onion,Mumbai,3308
2024-08-16,Onion,Mumbai,3300
2024-08-17,Onion,Mumbai,3295
2024-08-18,Onion,Mumbai,3298
2024-08-19,Onion,Mumbai,3283
2024-08-20,Onion,Mumbai,3306
2024-08-21,Onion,Mumbai,3286
2024-08-22,Onion,Mumbai,3268
2024-08-23,Onion,Mumbai,3279
2024-08-24,Onion,Mumbai,3271
2024-08-25,Onion,Mumbai,3264
2024-08-26,Onion,Mumbai,3245
2024-08-27,Onion,Mumbai,3257
2024-08-28,Onion,Mumbai,3255
2024-08-29,Onion,Mumbai,3244
2024-08-30,Onion,Mumbai,3225
2024-08-31,Onion,Mumbai,3248
2024-09-01,Onion,Mumbai,3255
2024-09-02,Onion,Mumbai,3256
2024-09-03,Onion,Mumbai,3279
2024-09-04,Onion,Mumbai,3265
2024-09-05,Onion,Mumbai,3273
2024-09-06,Onion,Mumbai,3286
2024-09-07,Onion,Mumbai,3276
2024-09-08,Onion,Mumbai,3288
2024-09-09,Onion,Mumbai,3276
2024-09-10,Onion,Mumbai,3259
2024-09-11,Onion,Mumbai,3282
2024-09-12,Onion,Mumbai,3277
2024-09-13,Onion,Mumbai,3287
2024-09-14,Onion,Mumbai,3310
2024-09-15,Onion,Mumbai,3317
2024-09-16,Onion,Mumbai,3298
2024-09-17,Onion,Mumbai,3284
2024-09-18,Onion,Mumbai,3287
2024-09-19,Onion,Mumbai,3287
2024-09-20,Onion,Mumbai,3312
2024-09-21,Onion,Mumbai,3322
2024-09-22,Onion,Mumbai,3339
2024-09-23,Onion,Mumbai,3364
2024-09-24,Onion,Mumbai,3382
2024-09-25,Onion,Mumbai,3385
2024-09-26,Onion,Mumbai,3388
2024-09-27,Onion,Mumbai,3413
2024-09-28,Onion,Mumbai,3438
2024-09-29,Onion,Mumbai,3453
2024-09-30,Onion,Mumbai,3473
2024-10-01,Onion,Mumbai,3468
2024-10-02,Onion,Mumbai,3483
2024-10-03,Onion,Mumbai,3467
2024-10-04,Onion,Mumbai,3457
2024-10-05,Onion,Mumbai,3452
2024-10-06,Onion,Mumbai,3473
2024-10-07,Onion,Mumbai,3466
2024-10-08,Onion,Mumbai,3465
2024-10-09,Onion,Mumbai,3489
2024-10-10,Onion,Mumbai,3498
2024-10-11,Onion,Mumbai,3522
2024-10-12,Onion,Mumbai,3536
2024-10-13,Onion,Mumbai,3536
2024-10-14,Onion,Mumbai,3548
2024-10-15,Onion,Mumbai,3545
2024-10-16,Onion,Mumbai,3530
2024-10-17,Onion,Mumbai,3516
2024-10-18,Onion,Mumbai,3521
2024-10-19,Onion,Mumbai,3523
2024-10-20,Onion,Mumbai,3525
2024-10-21,Onion,Mumbai,3532
2024-10-22,Onion,Mumbai,3531
2024-10-23,Onion,Mumbai,3542
2024-10-24,Onion,Mumbai,3551
2024-10-25,Onion,Mumbai,3555
2024-10-26,Onion,Mumbai,3539
2024-10-27,Onion,Mumbai,3551
2024-10-28,Onion,Mumbai,3564
2024-10-29,Onion,Mumbai,3555
2024-10-30,Onion,Mumbai,3548
2024-10-31,Onion,Mumbai,3536
2024-11-01,Onion,Mumbai,3547
2024-11-02,Onion,Mumbai,3572
2024-11-03,Onion,Mumbai,3553
2024-11-04,Onion,Mumbai,3566
2024-11-05,Onion,Mumbai,3568
2024-11-06,Onion,Mumbai,3548
2024-11-07,Onion,Mumbai,3570
2024-11-08,Onion,Mumbai,3557
2024-11-09,Onion,Mumbai,3537
2024-11-10,Onion,Mumbai,3551
2024-11-11,Onion,Mumbai,3536
2024-11-12,Onion,Mumbai,3547
2024-11-13,Onion,Mumbai,3551
2024-11-14,Onion,Mumbai,3570
2024-11-15,Onion,Mumbai,3553
2024-11-16,Onion,Mumbai,3575
2024-11-17,Onion,Mumbai,3586
2024-11-18,Onion,Mumbai,3591
2024-11-19,Onion,Mumbai,3588
2024-11-20,Onion,Mumbai,3602
2024-11-21,Onion,Mumbai,3586
2024-11-22,Onion,Mumbai,3581
2024-11-23,Onion,Mumbai,3584
2024-11-24,Onion,Mumbai,3574
2024-11-25,Onion,Mumbai,3578
2024-11-26,Onion,Mumbai,3569
2024-11-27,Onion,Mumbai,3571
2024-11-28,Onion,Mumbai,3555
2024-11-29,Onion,Mumbai,3547
2024-11-30,Onion,Mumbai,3569
2024-12-01,Onion,Mumbai,3577
2024-12-02,Onion,Mumbai,3596
2024-12-03,Onion,Mumbai,3600
2024-12-04,Onion,Mumbai,3607
2024-12-05,Onion,Mumbai,3618
2024-12-06,Onion,Mumbai,3601
2024-12-07,Onion,Mumbai,3584
2024-12-08,Onion,Mumbai,3581
2024-12-09,Onion,Mumbai,3602
2024-12-10,Onion,Mumbai,3605
2024-12-11,Onion,Mumbai,3608
2024-12-12,Onion,Mumbai,3590
2024-12-13,Onion,Mumbai,3615
2024-12-14,Onion,Mumbai,3611
2024-12-15,Onion,Mumbai,3601
2024-12-16,Onion,Mumbai,3607
2024-12-17,Onion,Mumbai,3622
2024-12-18,Onion,Mumbai,3644
2024-12-19,Onion,Mumbai,3665
2024-12-20,Onion,Mumbai,3649
2024-12-21,Onion,Mumbai,3648
2024-12-22,Onion,Mumbai,3633
2024-12-23,Onion,Mumbai,3613
2024-12-24,Onion,Mumbai,3637
2024-12-25,Onion,Mumbai,3619
2024-12-26,Onion,Mumbai,3631
2024-12-27,Onion,Mumbai,3615
2024-12-28,Onion,Mumbai,3640
2024-12-29,Onion,Mumbai,3625
2024-12-30,Onion,Mumbai,3638
2024-12-31,Onion,Mumbai,3650
2025-01-01,Onion,Mumbai,3642
2025-01-02,Onion,Mumbai,3623
2025-01-03,Onion,Mumbai,3644
2025-01-04,Onion,Mumbai,3643
2025-01-05,Onion,Mumbai,3628
2025-01-06,Onion,Mumbai,3646
2025-01-07,Onion,Mumbai,3638
2025-01-08,Onion,Mumbai,3628
2025-01-09,Onion,Mumbai,3652
2025-01-10,Onion,Mumbai,3632
2025-01-11,Onion,Mumbai,3650
2025-01-12,Onion,Mumbai,3675
2025-01-13,Onion,Mumbai,3684
2025-01-14,Onion,Mumbai,3681
2025-01-15,Onion,Mumbai,3700
2025-01-16,Onion,Mumbai,3684
2025-01-17,Onion,Mumbai,3699
2025-01-18,Onion,Mumbai,3701
2025-01-19,Onion,Mumbai,3724
2025-01-20,Onion,Mumbai,3733
2025-01-21,Onion,Mumbai,3747
2025-01-22,Onion,Mumbai,3745
2025-01-23,Onion,Mumbai,3766
2025-01-24,Onion,Mumbai,3780
2025-01-25,Onion,Mumbai,3780
2025-01-26,Onion,Mumbai,3804
2025-01-27,Onion,Mumbai,3802
2025-01-28,Onion,Mumbai,3815
2025-01-29,Onion,Mumbai,3838
2025-01-30,Onion,Mumbai,3857
2025-01-31,Onion,Mumbai,3860
2025-02-01,Onion,Mumbai,3858
2025-02-02,Onion,Mumbai,3842
2025-02-03,Onion,Mumbai,3847
2025-02-04,Onion,Mumbai,3839
2025-02-05,Onion,Mumbai,3821
2025-02-06,Onion,Mumbai,3843
2025-02-07,Onion,Mumbai,3828
2025-02-08,Onion,Mumbai,3813
2025-02-09,Onion,Mumbai,3804
2025-02-10,Onion,Mumbai,3789
2025-02-11,Onion,Mumbai,3798
2025-02-12,Onion,Mumbai,3818
2025-02-13,Onion,Mumbai,3835
2025-02-14,Onion,Mumbai,3850
2025-02-15,Onion,Mumbai,3874
2025-02-16,Onion,Mumbai,3859
2025-02-17,Onion,Mumbai,3858
2025-02-18,Onion,Mumbai,3873
2025-02-19,Onion,Mumbai,3866
2025-02-20,Onion,Mumbai,3883
2025-02-21,Onion,Mumbai,3881
2025-02-22,Onion,Mumbai,3882
2025-02-23,Onion,Mumbai,3891
2025-02-24,Onion,Mumbai,3893
2025-02-25,Onion,Mumbai,3895
2025-02-26,Onion,Mumbai,3907
2025-02-27,Onion,Mumbai,3928
2025-02-28,Onion,Mumbai,3921
2025-03-01,Onion,Mumbai,3920
2025-03-02,Onion,Mumbai,3926
2025-03-03,Onion,Mumbai,3951
2025-03-04,Onion,Mumbai,3949
2025-03-05,Onion,Mumbai,3945
2025-03-06,Onion,Mumbai,3955
2025-03-07,Onion,Mumbai,3974
2025-03-08,Onion,Mumbai,3966
2025-03-09,Onion,Mumbai,3978
2025-03-10,Onion,Mumbai,3999
2025-03-11,Onion,Mumbai,4007
2025-03-12,Onion,Mumbai,3998
2025-03-13,Onion,Mumbai,3995
2025-03-14,Onion,Mumbai,3995
2025-03-15,Onion,Mumbai,4000
2025-03-16,Onion,Mumbai,3991
2025-03-17,Onion,Mumbai,3989
2025-03-18,Onion,Mumbai,4008
2025-03-19,Onion,Mumbai,4015
2025-03-20,Onion,Mumbai,4001
2025-03-21,Onion,Mumbai,4014
2025-03-22,Onion,Mumbai,4012
2025-03-23,Onion,Mumbai,4007
2025-03-24,Onion,Mumbai,3993
2025-03-25,Onion,Mumbai,3977
2025-03-26,Onion,Mumbai,3978
2025-03-27,Onion,Mumbai,3962
2025-03-28,Onion,Mumbai,3977
2025-03-29,Onion,Mumbai,3992
2025-03-30,Onion,Mumbai,3984
2025-03-31,Onion,Mumbai,4005
2025-04-01,Onion,Mumbai,4016
2025-04-02,Onion,Mumbai,4005
2025-04-03,Onion,Mumbai,3990
2025-04-04,Onion,Mumbai,3984
2025-04-05,Onion,Mumbai,3991
2025-04-06,Onion,Mumbai,3975
2025-04-07,Onion,Mumbai,3984
2025-04-08,Onion,Mumbai,4009
2025-04-09,Onion,Mumbai,4032
2025-04-10,Onion,Mumbai,4054
2025-04-11,Onion,Mumbai,4045
2025-04-12,Onion,Mumbai,4068
2025-04-13,Onion,Mumbai,4049
2025-04-14,Onion,Mumbai,4053
2025-04-15,Onion,Mumbai,4051
2025-04-16,Onion,Mumbai,4046
2025-04-17,Onion,Mumbai,4043
2025-04-18,Onion,Mumbai,4051
2025-04-19,Onion,Mumbai,4033
2025-04-20,Onion,Mumbai,4023
2025-04-21,Onion,Mumbai,4038
2025-04-22,Onion,Mumbai,4059
2025-04-23,Onion,Mumbai,4060
2025-04-24,Onion,Mumbai,4056
2025-04-25,Onion,Mumbai,4079
2025-04-26,Onion,Mumbai,4071
2025-04-27,Onion,Mumbai,4080
2025-04-28,Onion,Mumbai,4101
2025-04-29,Onion,Mumbai,4081
2025-04-30,Onion,Mumbai,4101
2025-05-01,Onion,Mumbai,4113
2025-05-02,Onion,Mumbai,4104
2025-05-03,Onion,Mumbai,4094
2025-05-04,Onion,Mumbai,4097
2025-05-05,Onion,Mumbai,4102
2025-05-06,Onion,Mumbai,4126
2025-05-07,Onion,Mumbai,4122
2025-05-08,Onion,Mumbai,4147
2025-05-09,Onion,Mumbai,4127
2025-05-10,Onion,Mumbai,4132
2025-05-11,Onion,Mumbai,4129
2025-05-12,Onion,Mumbai,4146
2025-05-13,Onion,Mumbai,4141
2025-05-14,Onion,Mumbai,4130
2025-05-15,Onion,Mumbai,4142
2025-05-16,Onion,Mumbai,4150
2025-05-17,Onion,Mumbai,4139
2025-05-18,Onion,Mumbai,4122
2025-05-19,Onion,Mumbai,4121
2025-05-20,Onion,Mumbai,4120
2025-05-21,Onion,Mumbai,4132
2025-05-22,Onion,Mumbai,4115
2025-05-23,Onion,Mumbai,4133
2025-05-24,Onion,Mumbai,4130
2025-05-25,Onion,Mumbai,4111
2025-05-26,Onion,Mumbai,4119
2025-05-27,Onion,Mumbai,4123
2025-05-28,Onion,Mumbai,4138
2025-05-29,Onion,Mumbai,4143
2025-05-30,Onion,Mumbai,4158
2025-05-31,Onion,Mumbai,4150
2025-06-01,Onion,Mumbai,4162
2025-06-02,Onion,Mumbai,4183
2025-06-03,Onion,Mumbai,4166
2025-06-04,Onion,Mumbai,4166
2025-06-05,Onion,Mumbai,4166
2025-06-06,Onion,Mumbai,4158
2025-06-07,Onion,Mumbai,4179
2025-06-08,Onion,Mumbai,4159
2025-06-09,Onion,Mumbai,4140
2025-06-10,Onion,Mumbai,4137
2025-06-11,Onion,Mumbai,4127
2025-06-12,Onion,Mumbai,4117
2025-06-13,Onion,Mumbai,4097
2025-06-14,Onion,Mumbai,4085
2025-06-15,Onion,Mumbai,4108
2025-06-16,Onion,Mumbai,4095
2025-06-17,Onion,Mumbai,4098
2025-06-18,Onion,Mumbai,4088
2025-06-19,Onion,Mumbai,4076
2025-06-20,Onion,Mumbai,4062
2025-06-21,Onion,Mumbai,4072
2025-06-22,Onion,Mumbai,4088
2025-06-23,Onion,Mumbai,4078
2025-06-24,Onion,Mumbai,4076
2025-06-25,Onion,Mumbai,4097
2025-06-26,Onion,Mumbai,4080
2025-06-27,Onion,Mumbai,4070
2025-06-28,Onion,Mumbai,4073
2025-06-29,Onion,Mumbai,4071
2025-06-30,Onion,Mumbai,4079
2025-07-01,Onion,Mumbai,4077
2025-07-02,Onion,Mumbai,4066
2025-07-03,Onion,Mumbai,4074
2025-07-04,Onion,Mumbai,4072
2025-07-05,Onion,Mumbai,4082
2025-07-06,Onion,Mumbai,4080
2025-07-07,Onion,Mumbai,4066
2025-07-08,Onion,Mumbai,4058
2025-07-09,Onion,Mumbai,4042
2025-07-10,Onion,Mumbai,4064
2025-07-11,Onion,Mumbai,4059
2025-07-12,Onion,Mumbai,4039
2025-07-13,Onion,Mumbai,4057
2025-07-14,Onion,Mumbai,4056
2025-07-15,Onion,Mumbai,4059
2025-07-16,Onion,Mumbai,4076
2025-07-17,Onion,Mumbai,4083
2025-07-18,Onion,Mumbai,4096
2025-07-19,Onion,Mumbai,4116
2025-07-20,Onion,Mumbai,4116
2025-07-21,Onion,Mumbai,4113
2025-07-22,Onion,Mumbai,4106
2025-07-23,Onion,Mumbai,4099
2025-07-24,Onion,Mumbai,4119
2025-07-25,Onion,Mumbai,4134
2025-07-26,Onion,Mumbai,4147
2025-07-27,Onion,Mumbai,4130
2025-07-28,Onion,Mumbai,4130
2025-07-29,Onion,Mumbai,4117
2025-07-30,Onion,Mumbai,4105
2025-07-31,Onion,Mumbai,4116
2025-08-01,Onion,Mumbai,4096
2025-08-02,Onion,Mumbai,4108
2025-08-03,Onion,Mumbai,4130
2025-08-04,Onion,Mumbai,4129
2025-08-05,Onion,Mumbai,4110
2025-08-06,Onion,Mumbai,4118
2025-08-07,Onion,Mumbai,4131
2025-08-08,Onion,Mumbai,4145
2025-08-09,Onion,Mumbai,4144
2025-08-10,Onion,Mumbai,4131
2025-08-11,Onion,Mumbai,4150
2025-08-12,Onion,Mumbai,4149
2025-08-13,Onion,Mumbai,4145
2025-08-14,Onion,Mumbai,4147
2025-08-15,Onion,Mumbai,4156
2025-08-16,Onion,Mumbai,4142
2025-08-17,Onion,Mumbai,4130
2025-08-18,Onion,Mumbai,4147
2025-08-19,Onion,Mumbai,4130
2025-08-20,Onion,Mumbai,4142
2025-08-21,Onion,Mumbai,4134
2025-08-22,Onion,Mumbai,4140
2025-08-23,Onion,Mumbai,4126
2025-08-24,Onion,Mumbai,4150
2025-08-25,Onion,Mumbai,4156
2025-08-26,Onion,Mumbai,4147
2025-08-27,Onion,Mumbai,4139
2025-08-28,Onion,Mumbai,4132
2025-08-29,Onion,Mumbai,4154
2025-08-30,Onion,Mumbai,4156
2025-08-31,Onion,Mumbai,4153
2025-09-01,Onion,Mumbai,4170
2025-09-02,Onion,Mumbai,4170
2025-09-03,Onion,Mumbai,4191
2025-09-04,Onion,Mumbai,4174
2025-09-05,Onion,Mumbai,4169
2025-09-06,Onion,Mumbai,4190
2025-09-07,Onion,Mumbai,4190
2025-09-08,Onion,Mumbai,4190
2025-09-09,Onion,Mumbai,4211
2025-09-10,Onion,Mumbai,4192
2025-09-11,Onion,Mumbai,4186
2025-09-12,Onion,Mumbai,4194
2025-09-13,Onion,Mumbai,4211
2025-09-14,Onion,Mumbai,4197
2025-09-15,Onion,Mumbai,4217
2025-09-16,Onion,Mumbai,4242
2025-09-17,Onion,Mumbai,4240
2025-09-18,Onion,Mumbai,4222
2025-09-19,Onion,Mumbai,4232
2025-09-20,Onion,Mumbai,4224
2025-09-21,Onion,Mumbai,4206
2025-09-22,Onion,Mumbai,4211
2025-09-23,Onion,Mumbai,4195
2025-09-24,Onion,Mumbai,4218
2025-09-25,Onion,Mumbai,4227
2025-09-26,Onion,Mumbai,4242
2025-09-27,Onion,Mumbai,4253
2025-09-28,Onion,Mumbai,4276
2025-09-29,Onion,Mumbai,4268
2025-09-30,Onion,Mumbai,4258
2025-10-01,Onion,Mumbai,4270
2025-10-02,Onion,Mumbai,4270
2025-10-03,Onion,Mumbai,4288
2025-10-04,Onion,Mumbai,4274
2025-10-05,Onion,Mumbai,4275
2025-10-06,Onion,Mumbai,4267
2025-10-07,Onion,Mumbai,4274
2025-10-08,Onion,Mumbai,4299
2025-10-09,Onion,Mumbai,4286
2025-10-10,Onion,Mumbai,4277
2025-10-11,Onion,Mumbai,4286
2025-10-12,Onion,Mumbai,4307
2025-10-13,Onion,Mumbai,4292
2025-10-14,Onion,Mumbai,4289
2025-10-15,Onion,Mumbai,4286
2025-10-16,Onion,Mumbai,4273
2025-10-17,Onion,Mumbai,4284
2025-10-18,Onion,Mumbai,4265
2025-10-19,Onion,Mumbai,4269
2025-10-20,Onion,Mumbai,4255
2025-10-21,Onion,Mumbai,4244
2025-10-22,Onion,Mumbai,4244
2025-10-23,Onion,Mumbai,4259
2025-10-24,Onion,Mumbai,4278
2025-10-25,Onion,Mumbai,4282
2025-10-26,Onion,Mumbai,4284
2025-10-27,Onion,Mumbai,4287
2025-10-28,Onion,Mumbai,4287
2025-10-29,Onion,Mumbai,4306
2025-10-30,Onion,Mumbai,4305
2025-10-31,Onion,Mumbai,4314
2025-11-01,Onion,Mumbai,4301
2025-11-02,Onion,Mumbai,4300
2025-11-03,Onion,Mumbai,4297
2025-11-04,Onion,Mumbai,4292
2025-11-05,Onion,Mumbai,4280
2025-11-06,Onion,Mumbai,4275
2025-11-07,Onion,Mumbai,4291
2025-11-08,Onion,Mumbai,4305
2025-11-09,Onion,Mumbai,4324
2025-11-10,Onion,Mumbai,4305
2025-11-11,Onion,Mumbai,4319
2025-11-12,Onion,Mumbai,4307
2025-11-13,Onion,Mumbai,4330
2025-11-14,Onion,Mumbai,4320
2025-11-15,Onion,Mumbai,4325
2025-11-16,Onion,Mumbai,4340
2025-11-17,Onion,Mumbai,4353
2025-11-18,Onion,Mumbai,4342
2025-11-19,Onion,Mumbai,4362
2025-11-20,Onion,Mumbai,4346
2025-11-21,Onion,Mumbai,4354
2025-11-22,Onion,Mumbai,4341
2025-11-23,Onion,Mumbai,4327
2025-11-24,Onion,Mumbai,4341
2025-11-25,Onion,Mumbai,4339
2025-11-26,Onion,Mumbai,4324
2025-11-27,Onion,Mumbai,4335
2025-11-28,Onion,Mumbai,4322
2025-11-29,Onion,Mumbai,4342
2025-11-30,Onion,Mumbai,4363
2025-12-01,Onion,Mumbai,4383
2025-12-02,Onion,Mumbai,4393
2025-12-03,Onion,Mumbai,4387
2025-12-04,Onion,Mumbai,4394
2025-12-05,Onion,Mumbai,4386
2025-12-06,Onion,Mumbai,4367
2025-12-07,Onion,Mumbai,4387
2025-12-08,Onion,Mumbai,4375
2025-12-09,Onion,Mumbai,4393
2025-12-10,Onion,Mumbai,4385
2025-12-11,Onion,Mumbai,4367
2025-12-12,Onion,Mumbai,4375
2025-12-13,Onion,Mumbai,4390
2025-12-14,Onion,Mumbai,4384
2025-12-15,Onion,Mumbai,4380
2025-12-16,Onion,Mumbai,4368
2025-12-17,Onion,Mumbai,4372
2025-12-18,Onion,Mumbai,4389
2025-12-19,Onion,Mumbai,4391
2025-12-20,Onion,Mumbai,4383
2025-12-21,Onion,Mumbai,4381
2025-12-22,Onion,Mumbai,4362
2025-12-23,Onion,Mumbai,4347
2025-12-24,Onion,Mumbai,4329
2025-12-25,Onion,Mumbai,4322
2025-12-26,Onion,Mumbai,4342
2025-12-27,Onion,Mumbai,4331
2025-12-28,Onion,Mumbai,4335
2025-12-29,Onion,Mumbai,4360
2025-12-30,Onion,Mumbai,4360
2025-12-31,Onion,Mumbai,4341
2024-01-01,Onion,Nagpur,2787
2024-01-02,Onion,Nagpur,2772
2024-01-03,Onion,Nagpur,2795
2024-01-04,Onion,Nagpur,2806
2024-01-05,Onion,Nagpur,2827
2024-01-06,Onion,Nagpur,2817
2024-01-07,Onion,Nagpur,2811
2024-01-08,Onion,Nagpur,2797
